;desDocumentoFornecedor;desAgrupamento;numberOfTransactions;committedValue;averageReceived
15;00fea59fb96f21578d1819e7236b8c6996c90dca3d86ad063da1492eceefa1de;***.368.466-** - LUCIENE MAGALHAES AMORIM DE ARAUJO;1;370.2;370.2
16;00ff1d347d1cb8f29762f2675206a8740efbf87716613308564e34ea7520f394;***.789.626-** - ANA LUIZA MARTINS DE ARAUJO;3;83.61;27.87
17;01.134.726/0001-80;01.134.726/0001-80 - SETTA FIOS E CABOS LTDA;1;1368.0;1368.0
18;01.639.917/0001-01;01.639.917/0001-01 - CASA LIMA LAGOENSE LTDA;50;156653.19;3133.0638
19;01.752.683/0001-04;01.752.683/0001-04 - CALDAS COMERCIO DE PRODUTOS QUIMICOS LTDA;1;930.0;930.0
20;01.864.223/0001-60;01.864.223/0001-60 - CONAST CONSULTORIA E ASSESSORIA DE SEGURANCA DO TRABALHO LTD;2;17770.0;8885.0
21;01.980.067/0001-00;01.980.067/0001-00 - ALUMIBOX VIDROS E ESQUADRIAS DE PATOS LTDA;21;70737.59;3368.4566666666665
22;0177ab73a3cefd301136fcdbf02fb9001ffebe74b56fe4c0657d64b27890d383;***.307.956-** - ROSANIA BEATRIZ ROSA DE LIMA;3;5900.01;1966.67
23;02.050.048/0001-30;02.050.048/0001-30 - SEBBA MOTORS LTDA;1;315000.0;315000.0
24;02.195.343/0001-84;02.195.343/0001-84 - VIRGILIO HASENCLEVER BORGES DOS REIS CPF 191.876.456-53;9;28531.25;3170.1388888888887
25;02.264.795/0001-70;02.264.795/0001-70 - IMPRIMI COMUNICACAO VISUAL LTDA;13;32687.85;2514.45
26;02.306.412/0001-80;02.306.412/0001-80 - CONSELHO DESENV.COMUNITÁRIO DE CAB.DE MONJOLINHO;1;10000.0;10000.0
27;02.319.394/0001-70;02.319.394/0001-70 - FOLHA DE PAGAMENTO;2174;52329044.18;24070.397506899724
28;02.559.007/0001-73;02.559.007/0001-73 - MARIA DE FÁTIMA ALVES EIRELI EPP;130;0.0;0.0
29;02.635.972/0001-88;02.635.972/0001-88 - CONSELHO DE DESENV COMUNITARIO DE ILHA;1;0.0;0.0
30;02.732.609/0001-80;02.732.609/0001-80 - VALDENE DO AMARAL BRAGA CPF 03993048601 EIRELI;31;80176.54000000001;2586.34
31;02.815.994/0001-20;02.815.994/0001-20 - NYX SISTEMAS DE INFORMACAO LTDA;2;75000.0;37500.0
32;02.818.844/0001-70;02.818.844/0001-70 - CONSELHO DE DESEMVOLVIMENTO COMUNITARIO DE TAMBORIL;1;10000.0;10000.0
33;02.850.182/0001-15;02.850.182/0001-15 - ELETROCEL LTDA;14;2570159.9299999997;183582.85214285713
34;02.885.641/0001-04;02.885.641/0001-04 - CONSELHO DE DESENVOLVIMENTO COMUNITARIO DE CAPOEIRA GRANDE;1;0.0;0.0
35;02.927.633/0001-75;02.927.633/0001-75 - BRACO FORTE SERVICOS LTDA;1;900.0;900.0
36;02.935.957/0001-55;02.935.957/0001-55 - CONSELHO DE DESENVOLVIMENTO COMUNITARIO DE SUMARE;1;10000.0;10000.0
37;03.127.257/0001-05;03.127.257/0001-05 - ONNET TELECOMUNICACOES LTDA;3;10419.98;3473.3266666666664
38;03.138.598/0001-78;03.138.598/0001-78 - DELBA VICENTINI CREMASCO;1;30090.0;30090.0
39;03.155.056/0001-03;03.155.056/0001-03 - LFA E CIA LTDA;1;220.0;220.0
40;03.392.348/0008-36;03.392.348/0008-36 - SERVIOESTE SOLUCOES AMBIENTAIS LTDA;3;29066.32;9688.773333333333
41;03.535.357/0001-62;03.535.357/0001-62 - ADILSON PEREIRA MACHADO CPF 627 105 756 04;170;283418.48;1667.1675294117647
42;03.660.686/0001-35;03.660.686/0001-35 - INDUPLASTIL - INDUSTRIA DE PLASTICOS ITUIUTABA LTDA;7;12669.0;1809.857142857143
43;03.691.134/0001-94;03.691.134/0001-94 - PAESAN - PAVIMENTACAO ENGENHARIA E SANEAMENTO LTDA;9;1691165.52;187907.28
44;03.725.725/0001-35;03.725.725/0001-35 - LEIS LTDA;2;22997.35;11498.675
45;03.793.461/0001-57;03.793.461/0001-57 - REAL CARIMBOS LTDA;1;62.0;62.0
46;03.955.611/0001-81;03.955.611/0001-81 - PROL TENDAS LTDA;4;1032387.84;258096.96
47;03.984.954/0001-74;03.984.954/0001-74 - MN TECNOLOGIA E TREINAMENTO LTDA;1;9655.0;9655.0
48;04.183.163/0001-08;04.183.163/0001-08 - CASA DE APOIO DANIELLE;1;0.0;0.0
49;04.196.645/0001-00;04.196.645/0001-00 - IMPRENSA NACIONAL;2;19966.36;9983.18
50;04.235.413/0001-06;04.235.413/0001-06 - PUBLICENTER INFORMATICA COMERCIO E LOCACAO LTDA;11;331123.94;30102.176363636365
51;04.335.059/0001-91;04.335.059/0001-91 - REGINALDO MAGALHAES DE LIMA   ME;1;0.0;0.0
52;04.340.890/0001-31;04.340.890/0001-31 - IRMÃOS CASTRO LTDA - ME;3;91780.0;30593.333333333332
53;04.353.937/0001-00;04.353.937/0001-00 - CASA DAS PECAS SERVICOS LTDA;36;402927.56;11192.432222222222
54;04.447.451/0001-22;04.447.451/0001-22 - CONSELHO DE DESENVOLVIMENTO COMUNITARIO DE CABECEIRA DO MATA;1;10000.0;10000.0
55;04.605.769/0001-94;04.605.769/0001-94 - VALMIR ALVES DE SOUSA & CIA LTDA;1;1720.0;1720.0
56;04.664.211/0001-80;04.664.211/0001-80 - UNI AGROMETAL LTDA;57;89890.73;1577.0303508771929
57;04.876.858/0001-75;04.876.858/0001-75 - CASA DE REPOUSO CONFRADE OLIEN JOSE DO NASCIMENTO DE LAGOA F;4;120000.0;30000.0
58;04.892.707/0001-00;04.892.707/0001-00 - DNIT DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES;4;833.02;208.255
59;04.938.987/0001-40;04.938.987/0001-40 - MARIA EDUARDA DE OLIVEIRA MARTINS LTDA;15;49508.33;3300.5553333333332
60;05.000.098/0001-09;05.000.098/0001-09 - CAIXA ESCOLAR ALZIRA BORGES SOUTO;1;3000.0;3000.0
61;05.210.148/0001-74;05.210.148/0001-74 - QUEIROZ E LIMA INDUSTRIA E COMERCIO LTDA;2;4907.68;2453.84
62;05.304.734/0001-88;05.304.734/0001-88 - CENTRAL DAS BOMBAS COMERCIO E SERVICOS LTDA;1;81067.5;81067.5
63;05.341.025/0001-72;05.341.025/0001-72 - TR MOLAS E COMPONENTES LTDA;25;78833.83;3153.3532
64;05.465.986/0003-50;05.465.986/0003-50 - MINISTERIO DAS CIDADES;1;21809.65;21809.65
65;05.475.103/0001-21;05.475.103/0001-21 - SECRETARIA DE ESTADO DE GOVERNO;1;13022.73;13022.73
66;05.487.631/0001-09;05.487.631/0001-09 - SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA  SEJUSP;1;415.04;415.04
67;05.508.553/0001-73;05.508.553/0001-73 - IKI & NANA UNIFORMES LTDA;1;12178.6;12178.6
68;05.523.731/0001-35;05.523.731/0001-35 - V.L. FUZETI - COMERCIAL;1;11350.0;11350.0
69;05.664.342/0001-20;05.664.342/0001-20 - GILSON PINHEIRO DA SILVA CPF 652 757 216 68;1;2000.0;2000.0
70;05.940.740/0001-21;05.940.740/0001-21 - TRIBUNAL REGIONAL ELEITORAL DE MINAS GERAIS;1;781.02;781.02
71;06.080.331/0001-65;06.080.331/0001-65 - ASSOCIACAO DOS PRODUTORES RURAIS DE LIMEIRA E REGIAO;1;10000.0;10000.0
72;06.981.180/0001-16;06.981.180/0001-16 - CEMIG DISTRIBUICAO S A;37;1752141.9;47355.186486486484
73;06.986.492/0001-12;06.986.492/0001-12 - MEGALIMP HIGIENE E LIMPEZA LTDA;4;2752.0;688.0
74;064ac59537804c2f0b6caa344bec81bc76788066870fbc8011dae850014a5db2;***.825.386-** - CLEMILSON VIEIRA DA SILVA;1;114.43;114.43
75;07.324.021/0001-01;07.324.021/0001-01 - ROS RIO MATERIAIS E COMERCIO LTDA;3;458.0;152.66666666666666
76;07.502.005/0001-61;07.502.005/0001-61 - ASSOCIACAO DE ARBITROS DESPORTIVOS DO ALTO PARANAIBA - AADAP;1;7763.02;7763.02
77;07.797.967/0001-95;07.797.967/0001-95 - NP TECNOLOGIA E GESTAO DE DADOS LTDA;1;11960.0;11960.0
78;07c14ee68bbdaee4fc34b241f2fef5896aaa6b4926886bdbba7e29f4683872b0;***.734.006-** - JOAO EUSTAQUIO DOS SANTOS;1;4000.0;4000.0
79;08.035.976/0001-01;08.035.976/0001-01 - ELEVADORES TRIANGULO LTDA;3;2122.36;707.4533333333334
80;08.111.952/0001-94;08.111.952/0001-94 - M & P FERREIRA PRODUCOES LTDA;1;140000.0;140000.0
81;08.202.176/0001-38;08.202.176/0001-38 - QUIK DISTRIBUIDORA DE ARMARINHOS LTDA;7;53546.85;7649.55
82;08.247.690/0001-90;08.247.690/0001-90 - TIGGOR LOCACAO DE EQUIPAMENTOS LTDA;4;4877.0;1219.25
83;08.420.626/0001-69;08.420.626/0001-69 - UBERCOPIAS E IMPRESSOS LTDA;7;25428.0;3632.5714285714284
84;08.422.075/0001-72;08.422.075/0001-72 - GONCALVES E TEIXEIRA LTDA;22;23873.8;1085.1727272727273
85;08.703.825/0001-84;08.703.825/0001-84 - TELEPACS DIAGNOSTICO POR IMAGEM LTDA;2;13037.28;6518.64
86;08.717.089/0001-13;08.717.089/0001-13 - LABORATORIO BIOCLINICO LTDA;2;39150.16;19575.08
87;08.849.206/0001-00;08.849.206/0001-00 - DENTAL OPEN - COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA.;2;12240.5;6120.25
88;08f8c98c960127d912d64023d4b20ce6481f681d16d1f7fe6d1df3e4e23681a2;***.684.606-** - LAZARO HUMBERTO DA SILVEIRA;4;1727.4499999999998;431.86249999999995
89;09.277.068/0001-97;09.277.068/0001-97 - CAIXA ESCOLAR ELIANA NOGUEIRA;1;3000.0;3000.0
90;09.290.603/0001-40;09.290.603/0001-40 - INTERMAPAS GEOTECNOLOGIAS LTDA;3;694328.8200000001;231442.94000000003
91;09.415.124/0001-02;09.415.124/0001-02 - SOLID CONTRUTORA E SERVICOS LTDA;10;3965827.0;396582.7
92;09.436.716/0001-00;09.436.716/0001-00 - PARAFUSO E CIA LF LTDA;18;103455.78;5747.543333333333
93;0ae134d452ea646adcd7d4ed676157e1c38f4e444852ff0e68240f892cb3a76a;***.454.276-** - CARLOS PRATES MORAIS;1;182660.56;182660.56
94;0bdbad78e24ecc7f389ba9a9560c890d0fcee5e4308412ee2a3e2682c26e6374;***.985.396-** - NIVALDO CAETANO DA COSTA;1;319.5;319.5
95;0ff4d9d09c0273217f5b7e63c146ac7873c2ec8d102e0fcfbc5d3214acda6e2e;***.585.326-** - JHOVANA MOREIRA SOARES FERREIRA;2;14500.0;7250.0
96;10.238.909/0001-36;10.238.909/0001-36 - CHAER E VALENTIM SERVICOS LTDA;5;38600.0;7720.0
97;10.264.375/0001-12;10.264.375/0001-12 - CONDOR SISTEMAS ELETRONICOS LTDA;10;43200.0;4320.0
98;10.279.430/0001-48;10.279.430/0001-48 - ROSILENE VIEIRA LOPES;2;1739.6999999999998;869.8499999999999
99;10.449.391/0001-80;10.449.391/0001-80 - IMPLEMENTOS BH - MAQUINAS AGRICOLAS LTDA;2;142990.0;71495.0
100;10.728.371/0001-48;10.728.371/0001-48 - TK PRODUTOS E EQUIPAMENTOS MEDICOS LTDA;1;989.99;989.99
101;10.742.589/0001-57;10.742.589/0001-57 - LUANDA COMERCIO DE SUPRIMENTOS PARA INFORMATICA LTDA;1;600.0;600.0
102;10.785.849/0001-71;10.785.849/0001-71 - NET-UAI INTERNET PROVIDER LTDA;1;1980.0;1980.0
103;10.820.186/0001-89;10.820.186/0001-89 - NBB COMERCIO DE EQUIPAMENTOS DE INFORMATICA LTDA;1;58.97;58.97
104;10.891.103/0001-42;10.891.103/0001-42 - GINC ARTES LTDA;32;142533.26;4454.164375
105;10.980.875/0001-50;10.980.875/0001-50 - LUANA PEDRA HUME LTDA;1;58764.0;58764.0
106;104932dbdebb6a789045fec2415f784f2eabbe9fb74bc39b37080d14efe9627e;***.888.366-** - KARINA VENTURA DA SILVA;1;115.8;115.8
107;11.202.638/0001-21;11.202.638/0001-21 - CASTRO ARANTES QUIMICA INDUSTRIAL LTDA;6;38114.0;6352.333333333333
108;11.226.257/0001-82;11.226.257/0001-82 - CAIXA ESCOLAR MAURA FERREIRA BRANDAO;1;3000.0;3000.0
109;11.333.479/0001-02;11.333.479/0001-02 - FUNDO MUNICIPAL DE SAUDE DE LAGOA FORMOSA;1;65000.0;65000.0
110;11.466.953/0001-66;11.466.953/0001-66 - EME ENGENHARIA AMBIENTAL LTDA;1;0.0;0.0
111;11.601.765/0001-01;11.601.765/0001-01 - CARLOS HUMBERTO PRIMO;1;10384.0;10384.0
112;11.912.520/0001-97;11.912.520/0001-97 - VALERIA SOARES COELHO CARNEIRO ME;1;6500.0;6500.0
113;11.928.106/0001-76;11.928.106/0001-76 - CLART CONSTRUTORA LTDA;1;28952.9;28952.9
114;1112c2f3222e898319a73305135fe117b482313d243f6e149fdd60126bfbce67;***.600.786-** - JOSE NILTON DA SILVA ARAUJO;1;125.7;125.7
115;12.461.122/0001-64;12.461.122/0001-64 - ARCEPATOS DISTRIBUIDORA LTDA;10;13439.07;1343.907
116;12.640.114/0001-85;12.640.114/0001-85 - ASSOCIACAO DOS CARREIROS E CAVALEIROS DE MONJOLINHO DE MINAS;1;30000.0;30000.0
117;12.803.386/0001-59;12.803.386/0001-59 - BOBINA PATOS LTDA;9;9621.27;1069.03
118;12.811.487/0001-71;12.811.487/0001-71 - MULTISUL COMERCIO E DISTRIBUICAO LTDA;1;0.0;0.0
119;121555bcd9d8e5ee8e6e4eff2ff362c9b03f1e0c9524df2f2506b66d0c8ee501;***.000.366-** - RONALDO LUIZ ALVES;2;125.52;62.76
120;13.015.306/0001-63;13.015.306/0001-63 - PATOS MAQUINAS LTDA;2;4830.0;2415.0
121;13.181.187/0001-19;13.181.187/0001-19 - LIG BRINK LIVROS E BRINQUEDOS LTDA;2;4626.0;2313.0
122;13.202.798/0001-04;13.202.798/0001-04 - BAU DA ELETRICIDADE LTDA;1;334.0;334.0
123;13.609.673/0001-95;13.609.673/0001-95 - CARTUCHO.COM LTDA;2;861.47;430.735
124;13.704.844/0001-65;13.704.844/0001-65 - LIFETEC HOSPITALAR LTDA;8;308900.0;38612.5
125;13.762.138/0001-70;13.762.138/0001-70 - EDER GOMES DE ANDRADE 56150695620;1;20009.95;20009.95
126;14.496.887/0001-65;14.496.887/0001-65 - CELSO MACHADO DE LIMA & CIA LTDA;96;154717.92;1611.6450000000002
127;14a2096d76929e2b33ca1d4d5d27d6d8bd7b7b712bb4c9f67d6a35c974614582;***.633.126-** - RENILDA SOARES MOREIRA MELO;1;115.8;115.8
128;15.153.524/0001-90;15.153.524/0001-90 - SANIGRAN LTDA;1;1469.29;1469.29
129;15.295.825/0001-58;15.295.825/0001-58 - C S N PANIFICACOES LTDA;4;1919.6;479.9
130;15.341.227/0001-78;15.341.227/0001-78 - PREMOLAGO PREMOLDADOS E SERRALHERIA EIRELI;2;14560.0;7280.0
131;15.398.703/0001-97;15.398.703/0001-97 - LAB COMPRAS LTDA;1;16271.9;16271.9
132;15.582.483/0001-57;15.582.483/0001-57 - NTECH ENGENHARIA LTDA;4;1669.92;417.48
133;15.644.251/0001-86;15.644.251/0001-86 - GMAES TELECOM LTDA;1;6584.58;6584.58
134;15.729.356/0001-38;15.729.356/0001-38 - VANDERLEI GONTIJO RIBEIRO 99891336620;1;13050.0;13050.0
135;15.984.883/0001-99;15.984.883/0001-99 - ELETRICA RADIANTE MAT ELETRICOS LTDA;7;1430312.24;204330.32
136;16.366.888/0001-10;16.366.888/0001-10 - DIPROM - DISTRIBUIDORA DE PRODUTOS ODONTOLOGICOS E MATERIAIS;2;5486.3;2743.15
137;16.649.242/0001-40;16.649.242/0001-40 - LUCIANA MAGALHÃES SOARES E CIA LTDA ME;1;920.0;920.0
138;161218566642ffd340d896be5a042882a8289f2a756c740d54dbb396a542b58b;***.982.546-** - MURYLLO TAVARES SILVA;2;83.61;41.805
139;17.031.890/0001-00;17.031.890/0001-00 - 17 031 890 MARCELO BORGES DE ANDRADE;1;20009.95;20009.95
140;17.121.657/0001-00;17.121.657/0001-00 - NILSON MOREIRA CARDOSO;9;50875.0;5652.777777777777
141;17.232.708/0001-70;17.232.708/0001-70 - CLERIO VICENTE DE CASTRO;11;448431.6;40766.50909090909
142;17.254.509/0001-63;17.254.509/0001-63 - CONSELHO REGIONAL DE ENGENHARIA E AGRONOMIA DE MINAS GERAIS;26;3803.75;146.29807692307693
143;17.282.963/0001-28;17.282.963/0001-28 - REAUTO REPRESENTACAO DE AUTOMOVEIS LTDA;2;88345.0;44172.5
144;17.316.848/0001-27;17.316.848/0001-27 - DANIEL BRAGA DOS SANTOS 06534626624;5;10923.8;2184.7599999999998
145;17.835.935/0001-90;17.835.935/0001-90 - DISTRIBUIDORA DE PEÇAS CARVALHO LTDA;30;314949.68;10498.322666666667
146;18.170.803/0001-50;18.170.803/0001-50 - LIGA PATENSE DE DESPORTOS;1;21272.0;21272.0
147;18.202.203/0001-26;18.202.203/0001-26 - SUARES DISTRIBUIDORA DE PRODUTOS DE LIMPEZA LTDA;3;15400.0;5133.333333333333
148;18.269.125/0001-87;18.269.125/0001-87 - BIOHOSP PRODUTOS HOSPITALARES SA;1;22421.39;22421.39
149;18.299.027/0001-92;18.299.027/0001-92 - REVESTE MAIS TINTAS E REVESTIMENTOS ACRILICOS LTDA;13;52599.65;4046.126923076923
150;18.370.670/0001-65;18.370.670/0001-65 - AGROCAMPO COMERCIO DE PRODUTOS AGROPECUARIOS LTDA;5;151239.0;30247.8
151;18.468.033/0001-26;18.468.033/0001-26 - MUNICIPIO DE PATROCINIO;1;394.36;394.36
152;18.543.481/0001-47;18.543.481/0001-47 - INPRINT TECNOLOGIA E LOCACAO DE EQUIPAMENTOS DE INFORMATICA;1;128235.03;128235.03
153;18.602.011/0001-07;18.602.011/0001-07 - MUNICIPIO DE PATOS DE MINAS;2;471.18;235.59
154;18.602.078/0001-41;18.602.078/0001-41 - MUNICIPIO DE LAGOA FORMOSA;1;0.0;0.0
155;18.606.765/0001-35;18.606.765/0001-35 - TIAGO GONCALVES DA SILVA 08955823681;2;112334.06;56167.03
156;18.715.532/0001-70;18.715.532/0001-70 - POLICIA CIVIL DO ESTADO DE MINAS GERAIS;2;670.3699999999999;335.18499999999995
157;18.715.615/0022-94;18.715.615/0022-94 - SECRETARIA DE ESTADO DE FAZENDA MG;6;96433.11;16072.185
158;19.050.715/0001-87;19.050.715/0001-87 - COPAVE COMERCIAL PATENSE DE VEICULOS S A;20;138389.35;6919.467500000001
159;19.103.290/0001-27;19.103.290/0001-27 - COMERCIAL MAURISTELA LTDA;7;13100.0;1871.4285714285713
160;19.104.617/0001-85;19.104.617/0001-85 - CARDOSO E AGUIAR COMERCIO E SERVICOS LTDA;14;15026.0;1073.2857142857142
161;19.188.783/0001-07;19.188.783/0001-07 - PROCIR PRODUTOS PARA SAUDE LTDA;1;484.38;484.38
162;19.198.118/0001-02;19.198.118/0001-02 - EMATER/MG-EMP.DE ASSISTENCIA TÉCINICA DE MINAS GERAIS;2;87759.94;43879.97
163;19.280.448/0001-34;19.280.448/0001-34 - LUZ FORTE ILUMINACAO E SERVICOS LTDA;3;123180.75;41060.25
164;19.316.524/0001-14;19.316.524/0001-14 - DELTA SHOP - DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA;1;6315.0;6315.0
165;19.446.855/0001-79;19.446.855/0001-79 - EXPRESSO DE LUXO LTDA;1;2000.0;2000.0
166;19.756.617/0001-60;19.756.617/0001-60 - NOROESTE TREINAMENTOS LTDA;3;32824.0;10941.333333333334
167;19.977.585/0001-22;19.977.585/0001-22 - HORIZONTE COMERCIO E DISTRIBUIDORA LTDA;12;42130.32;3510.86
168;1ab7898a696a0378fdcb47fc5e468b5e310c30dba1b10c82ae2b79aa06d12eb0;***.628.476-** - MARIA APARECIDA LEAL SOBRINHO CAMPOS;1;4000.0;4000.0
169;1d61ab3a4fd51f7e0c266a2c5e908790e9f4f9f181e74a0b76b63a10521c9e2f;***.303.856-** - RYAN SOUTO SILVA;1;165.3;165.3
170;20.015.459/0001-76;20.015.459/0001-76 - SINDICATO DOS PRODUTORES RURAIS DE LAGOA FORMOSA;1;500000.0;500000.0
171;20.040.746/0001-36;20.040.746/0001-36 - M3 COMERCIO SOFTWARE EIRELI;3;12000.0;4000.0
172;20.459.928/0001-46;20.459.928/0001-46 - TRATORPATOS LTDA;145;1720619.59;11866.342
173;20.495.149/0019-25;20.495.149/0019-25 - PRODOESTE VEICULOS E SERVICOS LTDA;4;11327.97;2831.9925
174;20.502.109/0001-34;20.502.109/0001-34 - SANRE COMERCIO E IMPORTACAO LTDA;1;1860.0;1860.0
175;20.513.859/0001-01;20.513.859/0001-01 - ASSOCIACAO MINEIRA DE MUNICIPIOS - AMM;2;21924.0;10962.0
176;20.634.427/0001-59;20.634.427/0001-59 - 20.634.427 HELEN CASSIA MATOS DORNELES;8;4760.0;595.0
177;20.649.395/0001-65;20.649.395/0001-65 - J. MARANGONI COMERCIAL - IMPORTACAO E EXPORTACAO EIRELI;1;9950.0;9950.0
178;20.741.993/0001-60;20.741.993/0001-60 - EFETIVO 3D INDUSTRIA E COMERCIO LTDA;1;8610.0;8610.0
179;20.782.813/0001-98;20.782.813/0001-98 - CONSORCIO PUBLICO INTERMUNICIPAL DE DESENVOLVIMENTO SUSTENTA;9;57430.0;6381.111111111111
180;20374e144058794de65792baee3cfe76f9c26ec753dd42079cb728a9dc22a783;***.920.466-** - EDNA APARECIDA ALVES AMARAL;1;717.42;717.42
181;20c4870c1b180e6e8a2b57f2648a939a30ab1b83712da8e32c4ba63625d2b8c8;***.364.446-** - WALAFY HENRINQUE MOREIRA SOARES;2;4000.0;2000.0
182;20e865d531a9f662c83a085b30ec99ed4c999506a126736186be599a1b442ff9;***.882.496-** - GISLENE APARECIDA GODINHO;1;403.55;403.55
183;21.055.961/0001-73;21.055.961/0001-73 - CONCRETTA PLANEJAMENTO E EXECUCAO DE OBRAS CIVIS LTDA;5;370309.8;74061.95999999999
184;21.060.687/0001-20;21.060.687/0001-20 - BLZ ENGENHARIA E CONSTRUCAO S/A;7;2208860.51;315551.5014285714
185;21.154.554/0001-13;21.154.554/0001-13 - TRIBUNAL DA JUSTICA DO ESTADO DE MINAS GERAIS;19;378727.97;19933.051052631577
186;21.240.916/0001-99;21.240.916/0001-99 - CONSELHO DE DESENV.COMUNITÁRIO DE MEIRIM;1;10000.0;10000.0
187;21.241.807/0001-96;21.241.807/0001-96 - AMAPAR- ASS. DOS MUN.DA MICR.DO ALTO PARANAIBA;2;86640.0;43320.0
188;21.242.045/0001-42;21.242.045/0001-42 - CONSELHO DE DESENV.COMUNITÁRIO DE MONJOLINHO DE MINAS;1;10000.0;10000.0
189;21.294.657/0001-89;21.294.657/0001-89 - LAGOA FORMOSA CARTORIO REGISTRO CIVIL E NOTAS;1;6800.0;6800.0
190;21.344.856/0001-54;21.344.856/0001-54 - AGROINDUSTRIAL FREITAS LTDA;1;21000.0;21000.0
191;21.612.003/0029-57;21.612.003/0029-57 - V & G CERTIFICACAO DIGITAL LTDA;8;1735.0;216.875
192;21.641.059/0001-39;21.641.059/0001-39 - DISTRIBUIDORA PERES & ARAUJO LTDA;1;1029.9;1029.9
193;2175e7aa4552d7484b4c7a21e1bcf15686ff5448b60252018bf17274f321ba15;***.679.306-** - JOAO MARCOS DE ANDRADE SILVA;14;1414.05;101.00357142857142
194;218676c52d9715f8266d8e00b7ccc0857cb469aca804f6d588db25653e19bfc1;***.459.626-** - ANA LUIZZA DE SIQUEIRA BRANDAO;2;157.24;78.62
195;21dae3b3b55f04a8dde765e5f4e5061a2287b38d4031c451d348042610e05a65;***.774.416-** - KARLA CRISTINA DE SOUSA;11;140421.6;12765.6
196;22.056.132/0001-78;22.056.132/0001-78 - 22 056 132 DALIANA MOREIRA NUNES;2;115.3;57.65
197;22.227.219/0001-60;22.227.219/0001-60 - CONSELHO DE DESENVOLVIMENTO COMUNITARIO DE CAMPO BONITO;1;0.0;0.0
198;22.235.022/0001-73;22.235.022/0001-73 - CAIXA ESCOLAR OLEGARIO TUPINAMBA MUNDIM;1;3000.0;3000.0
199;22.327.120/0001-30;22.327.120/0001-30 - SAGATI COMERCIO DE EQUIPAMENTOS DE SEGURANCA EIRELI;2;1822.5;911.25
200;22.683.658/0001-88;22.683.658/0001-88 - ELETROMINAS MATERIAIS ELETRICOS E FERRAGENS LIMITADA;42;127450.94;3034.5461904761905
201;2256796280897c73da1ba53d70c778e0618e17ee542be04e53ea40cdbe0b4f4d;***.290.956-** - RAYANE MAYARA GONCALVES BRAGA;2;4000.0;2000.0
202;23.096.837/0001-81;23.096.837/0001-81 - SISTEMA DE BENEFICIENCIA DOS SERV PUBL MUN LAGOA FORMOS;174;6566553.42;37738.81275862069
203;23.114.911/0001-45;23.114.911/0001-45 - CONSELHO DE DESENVOLV COMUNIT MATA BURROS DOS MAFALDAS;1;10000.0;10000.0
204;23.114.937/0001-93;23.114.937/0001-93 - ASSOC DE PAIS E AMIGOS DOS EXCEPCIONAIS;12;709739.08;59144.92333333333
205;23.343.296/0001-49;23.343.296/0001-49 - ASSOC DE PROT A MATERN INFANCIA VELHICE PATOS DE MINAS;1;45000.0;45000.0
206;23.407.794/0001-08;23.407.794/0001-08 - ISRAEL E ISRAEL LTDA;24;44099.25;1837.46875
