;desDocumentoFornecedor;desAgrupamento;numberOfTransactions;committedValue;averageReceived
29;02.814.497/0007-00;02.814.497/0007-00 - CIMED INDUSTRIA S.A.;6;24421.879999999997;4070.313333333333
30;02.818.844/0001-70;02.818.844/0001-70 - CONSELHO DE DESEMVOLVIMENTO COMUNITARIO DE TAMBORIL;1;2500.0;2500.0
31;02.885.641/0001-04;02.885.641/0001-04 - CONSELHO DE DESENVOLVIMENTO COMUNITARIO DE CAPOEIRA GRANDE;1;2500.0;2500.0
32;02.935.957/0001-55;02.935.957/0001-55 - CONSELHO DE DESENVOLVIMENTO COMUNITARIO DE SUMARE;1;2500.0;2500.0
33;02c84b2c9c151bae905ce2b7ff97d52b7a01c03efdb81ee39165e7435da9b4bc;***.107.096-** - WELLINGTON RIBEIRO DE LIMA;1;68.97;68.97
34;03.155.056/0001-03;03.155.056/0001-03 - LFA E CIA LTDA;3;184.0;61.333333333333336
35;03.155.056/0003-75;03.155.056/0003-75 - LFA E CIA LTDA;1;45.0;45.0
36;03.392.348/0008-36;03.392.348/0008-36 - SERVIOESTE SOLUCOES AMBIENTAIS LTDA;1;14999.0;14999.0
37;03.447.242/0024-02;03.447.242/0024-02 - SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - SENAC MINAS;3;21579.4;7193.133333333334
38;03.535.357/0001-62;03.535.357/0001-62 - ADILSON PEREIRA MACHADO CPF 627 105 756 04;102;150141.8;1471.9784313725488
39;03.574.171/0001-12;03.574.171/0001-12 - MANG PATOS LTDA;1;130.0;130.0
40;03.658.257/0001-23;03.658.257/0001-23 - LUIZ DIAS DE CASTRO FILHO;2;8748.0;4374.0
41;03.660.686/0001-35;03.660.686/0001-35 - INDUPLASTIL - INDUSTRIA DE PLASTICOS ITUIUTABA LTDA;7;2951.5;421.64285714285717
42;03.725.725/0001-35;03.725.725/0001-35 - LEIS LTDA;1;9900.0;9900.0
43;03.793.461/0001-57;03.793.461/0001-57 - REAL CARIMBOS LTDA;17;2896.0;170.35294117647058
44;03.896.408/0001-81;03.896.408/0001-81 - SUELY TEREZINHA DE QUEIROZ FERREIRA;7;1594.2;227.74285714285716
45;03.945.035/0001-91;03.945.035/0001-91 - ACACIA COMERCIO DE MEDICAMENTOS LTDA;13;14728.66;1132.9738461538461
46;03744a16e7a3ed538021d0817870ec5d68759989c4e820da7c520caee4287935;***.726.506-** - DILMA MARIA DOS SANTOS;1;115.8;115.8
47;04.027.894/0007-50;04.027.894/0007-50 - DUPATRI HOSPITALAR COMERCIO, IMPORTACAO E EXPORTACAO LTDA.;3;2808.96;936.32
48;04.119.367/0001-80;04.119.367/0001-80 - UNIPONTO OTICA E RELOJOARIA LTDA;5;2290.0;458.0
49;04.196.645/0001-00;04.196.645/0001-00 - IMPRENSA NACIONAL;1;2000.0;2000.0
50;04.235.413/0001-06;04.235.413/0001-06 - PUBLICENTER INFORMATICA COMERCIO E LOCACAO LTDA;9;150500.0;16722.222222222223
51;04.276.380/0001-42;04.276.380/0001-42 - ITMS DO BRASIL TELEMEDICINA EIRELI;2;10724.48;5362.24
52;04.340.890/0001-31;04.340.890/0001-31 - IRMÃOS CASTRO LTDA - ME;1;24500.0;24500.0
53;04.353.937/0001-00;04.353.937/0001-00 - CASA DAS PECAS SERVICOS LTDA;13;65350.0;5026.923076923077
54;04.447.451/0001-22;04.447.451/0001-22 - CONSELHO DE DESENVOLVIMENTO COMUNITARIO DE CABECEIRA DO MATA;1;2500.0;2500.0
55;04.463.726/0001-11;04.463.726/0001-11 - VAZLIMP IND E COM DE PRODUTOS DE LIMPEZA LTDA;36;6147.41;170.7613888888889
56;04.664.211/0001-80;04.664.211/0001-80 - UNI AGROMETAL LTDA;44;78323.77;1780.085681818182
57;04.818.899/0001-05;04.818.899/0001-05 - ACCESS SERVICOS EM VAF LTDA;1;5140.0;5140.0
58;04.876.858/0001-75;04.876.858/0001-75 - CASA DE REPOUSO CONFRADE OLIEN JOSE DO NASCIMENTO DE LAGOA F;1;36000.0;36000.0
59;04.938.987/0001-40;04.938.987/0001-40 - MARIA EDUARDA DE OLIVEIRA MARTINS LTDA;16;33249.0;2078.0625
60;05.194.502/0001-14;05.194.502/0001-14 - ALFALAGOS LTDA.;6;2796.08;466.0133333333333
61;05.340.639/0001-30;05.340.639/0001-30 - PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA;44;550518.5;12511.78409090909
62;05.343.029/0001-90;05.343.029/0001-90 - MEDLEVENSOHN COMERCIO E REPRESENTACOES DE PRODUTOS HOSPITALA;3;5700.0;1900.0
63;05.412.147/0001-02;05.412.147/0001-02 - DENTAL OESTE EIRELI;2;5605.95;2802.975
64;05.475.103/0001-21;05.475.103/0001-21 - SECRETARIA DE ESTADO DE GOVERNO;7;140060.79;20008.684285714287
65;05.593.067/0001-09;05.593.067/0001-09 - UBER MEDICA E HOSPITALAR LTDA;2;6481.92;3240.96
66;05.610.641/0001-81;05.610.641/0001-81 - WENDERSON APARECIDO DOS REIS FERREIRA;109;31892.0;292.58715596330273
67;05.808.979/0001-42;05.808.979/0001-42 - V. C. DA ROCHA DISTRIBUIDORA;1;1020.0;1020.0
68;05.906.836/0001-73;05.906.836/0001-73 - VANDERLEI ALVES DE ARAUJO CPF 569.891.216-53;123;180064.12;1463.9359349593497
69;06.080.331/0001-65;06.080.331/0001-65 - ASSOCIACAO DOS PRODUTORES RURAIS DE LIMEIRA E REGIAO;1;2500.0;2500.0
70;06.088.333/0001-09;06.088.333/0001-09 - LAZARO BEZERRA SOARES;14;1039.74;74.26714285714286
71;06.926.928/0001-88;06.926.928/0001-88 - TRIMÉDICA COMÉRCIO DE EQUIPAMENTOS MÉDICO HOSPITALARES LTDA;1;4423.0;4423.0
72;06.981.180/0001-16;06.981.180/0001-16 - CEMIG DISTRIBUICAO S A;37;1431123.01;38679.00027027027
73;07.062.925/0001-06;07.062.925/0001-06 - ORGANIZACOES MSL COMERCIO E INDUSTRIA DE MATERIAIS ELETRICOS;1;40920.0;40920.0
74;07.077.077/0001-09;07.077.077/0001-09 - A. A. VERONA & CIA. LTDA.;2;37600.0;18800.0
75;07.463.460/0001-03;07.463.460/0001-03 - R & S COMERCIO DE EQUIPAMENTOS LTDA;2;1185.0;592.5
76;07.560.058/0001-39;07.560.058/0001-39 - FELIPE SA FERREIRA;1;59.0;59.0
77;07.583.394/0001-05;07.583.394/0001-05 - FRUTARIA NIPOLAGO LTDA;6;25779.309999999998;4296.551666666666
78;07.797.967/0001-95;07.797.967/0001-95 - NP TECNOLOGIA E GESTAO DE DADOS LTDA;1;9875.0;9875.0
79;07.817.955/0001-85;07.817.955/0001-85 - X SERVICE MANUTENCAO E COMERCIO DE EQUIP  MEDICOS EIRELI EPP;1;2250.0;2250.0
80;07.825.315/0001-17;07.825.315/0001-17 - BRUNO HENRIQUE VAZ FERNANDES ME;1;6500.0;6500.0
81;07.951.563/0002-95;07.951.563/0002-95 - BRASIL CLOUD SERVICOS DE COMPUTACAO EM NUVEM LTDA;2;996.0;498.0
82;08.297.473/0001-04;08.297.473/0001-04 - CIRURGICA PATROCINIO DISTRIBUIDORA DE PRODUTOS HOSPITALARES;2;1018.8;509.4
83;08.420.626/0001-69;08.420.626/0001-69 - UBERCOPIAS E IMPRESSOS LTDA;12;4116.22;343.0183333333334
84;08.422.075/0001-72;08.422.075/0001-72 - GONCALVES E TEIXEIRA LTDA;51;33264.24;652.24
85;08.435.854/0001-02;08.435.854/0001-02 - AUTARQUIA MUNICIPAL DE TRANSITO E TRANSPORTE DE CONTAGEM   T;1;704.32;704.32
86;08.641.589/0001-19;08.641.589/0001-19 - CONSELHO REGIONAL DE NUTRICIONISTAS DA 9A  REGIAO;1;36.31;36.31
87;08.648.188/0001-90;08.648.188/0001-90 - COMERCIAL SOARES & MOTA LTDA;1;832.0;832.0
88;08.703.825/0001-84;08.703.825/0001-84 - TELEPACS DIAGNOSTICO POR IMAGEM LTDA;1;12375.0;12375.0
89;08.717.089/0001-13;08.717.089/0001-13 - LABORATORIO BIOCLINICO LTDA;7;117808.0;16829.714285714286
90;083a81f573e7278ebe4df1fe0ad62df847e4130f901c4b9fd810a8c49f6c9986;***.328.396-** - CINTIA BRAGA CAETANO;1;99.0;99.0
91;084d0e9f1cc24ef9350d7b569528cefdc04f4a734032147c6110b8d71e2fdf5b;***.886.816-** - EDGAR RODRIGUES DA SILVA;1;125.7;125.7
92;09.053.134/0001-45;09.053.134/0001-45 - ELFA MEDICAMENTOS S.A.;3;3167.2200000000003;1055.74
93;09.117.354/0001-95;09.117.354/0001-95 - IGARATA COMERCIO DE PRODUTOS ELETRO-ELETRONICOS LTDA;15;59944.4;3996.2933333333335
94;09.158.297/0001-92;09.158.297/0001-92 - SERVIOESTE MINAS GERAIS LTDA;1;4265.06;4265.06
95;09.222.369/0001-13;09.222.369/0001-13 - DENTAL MARIA LTDA;55;0.0;0.0
96;09.226.278/0001-56;09.226.278/0001-56 - CARTORIO DE REGISTRO CIVIL DAS PESSOAS NATURAIS E DE INTERDI;1;0.0;0.0
97;09.240.575/0001-56;09.240.575/0001-56 - MARCA MAIOR DISTRIBUIÇÃO LTDA;1;1988.7;1988.7
98;09.290.603/0001-40;09.290.603/0001-40 - INTERMAPAS GEOTECNOLOGIAS LTDA;2;849400.0;424700.0
99;09.318.770/0001-51;09.318.770/0001-51 - BASE INSPECAO VEICULAR LTDA;1;800.0;800.0
100;09.415.124/0001-02;09.415.124/0001-02 - SOLID CONTRUTORA E SERVICOS LTDA;94;3807268.27;40502.85393617021
101;09.436.716/0001-00;09.436.716/0001-00 - PARAFUSO E CIA LF LTDA;5;7746.0;1549.2
102;09.590.203/0001-50;09.590.203/0001-50 - PLANTIUN DISTRIBUIDORA LTDA;1;5300.0;5300.0
103;09.641.828/0001-01;09.641.828/0001-01 - NOVAMED MATERIAL MEDICO HOSPITALAR E REPRESENTACOES LTDA -;1;399.0;399.0
104;09.663.426/0001-08;09.663.426/0001-08 - TRIBOS EDITORA E DISTRIBUIDORA DE LIVROS LTDA;2;53976.0;26988.0
105;0ab04d92f1a7041d7611f58c12e8b24e4afee201ff0d404b5ca268be89a8ac5f;***.761.606-** - MARIA MOREIRA DE JESUS;1;1100000.0;1100000.0
106;0f04a2685d36a1a36a42b2a11c54f3346f2fdda14020e398a0a2790be1c0bf1c;***.238.931-** - TAINARA CRISTINA SOUZA FERREIRA;1;95.7;95.7
107;10.238.909/0001-36;10.238.909/0001-36 - CHAER E VALENTIM SERVICOS LTDA;2;7600.0;3800.0
108;10.264.375/0001-12;10.264.375/0001-12 - CONDOR SISTEMAS ELETRONICOS LTDA;52;40350.0;775.9615384615385
109;10.279.430/0001-48;10.279.430/0001-48 - ROSILENE VIEIRA LOPES;3;30586.36;10195.453333333333
110;10.440.978/0001-28;10.440.978/0001-28 - F&D INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;1;236.5;236.5
111;10.497.681/0001-07;10.497.681/0001-07 - ANDRADE & SILVA CARTUCHOS E TONER LTDA;1;0.0;0.0
112;10.612.013/0001-75;10.612.013/0001-75 - THIAGO ALVES DE ARAUJO & CIA LTDA;1;431.0;431.0
113;10.785.849/0001-71;10.785.849/0001-71 - NET-UAI INTERNET PROVIDER LTDA;23;62018.4;2696.4521739130437
114;10.820.186/0001-89;10.820.186/0001-89 - NBB COMERCIO DE EQUIPAMENTOS DE INFORMATICA LTDA;1;1099.95;1099.95
115;10.891.103/0001-42;10.891.103/0001-42 - GINC ARTES LTDA;25;22695.2;907.808
116;10.904.452/0001-51;10.904.452/0001-51 - SOLANGE FERNANDES BRAGA;3;1363.2;454.40000000000003
117;11.202.638/0001-21;11.202.638/0001-21 - CASTRO ARANTES QUIMICA INDUSTRIAL LTDA;1;16625.0;16625.0
118;11.258.338/0001-64;11.258.338/0001-64 - MERCOSUL AGRONEGOCIOS EIRELI;4;17574.0;4393.5
119;11.333.479/0001-02;11.333.479/0001-02 - FUNDO MUNICIPAL DE SAUDE DE LAGOA FORMOSA;5;737855.7;147571.13999999998
120;11.384.015/0001-17;11.384.015/0001-17 - ATLANTICA DIDATICA & PEDAGOGICA DISTIBUIDORA LTDA;2;32543.309999999998;16271.654999999999
121;11.592.811/0001-45;11.592.811/0001-45 - 11.592.811 CLEBER ROBERTO FELICIO;36;6352.0;176.44444444444446
122;11.839.585/0001-54;11.839.585/0001-54 - MARCELO BORGES SILVA - ME;3;18750.0;6250.0
123;12.113.877/0001-78;12.113.877/0001-78 - AUTONOMY EMPREENDIMENTOS LTDA;2;71204.0;35602.0
124;12.247.852/0001-67;12.247.852/0001-67 - CLÊNIO APARECIDO MARTINS - ME;1;9210.0;9210.0
125;12.461.122/0001-64;12.461.122/0001-64 - ARCEPATOS DISTRIBUIDORA LTDA;47;24695.78;525.4421276595745
126;12.803.386/0001-59;12.803.386/0001-59 - BOBINA PATOS LTDA;2;349.0;174.5
127;12.927.876/0001-67;12.927.876/0001-67 - SOMA/MG PRODUTOS HOSPITALARES LTDA;11;13132.01;1193.8190909090908
128;13.015.306/0001-63;13.015.306/0001-63 - PATOS MAQUINAS LTDA;2;6290.0;3145.0
129;13.492.360/0001-08;13.492.360/0001-08 - LYDIANE AMORIM MUNDIM CPF 044.929.346-77 - EPP;1;50.0;50.0
130;13.704.844/0001-65;13.704.844/0001-65 - LIFETEC HOSPITALAR LTDA;7;54257.0;7751.0
131;14.302.501/0001-37;14.302.501/0001-37 - DUNORTE COMERCIO DE MADEIRAS LTDA;1;1046.5;1046.5
132;14.525.031/0001-70;14.525.031/0001-70 - T.I TECNOLOGIA E SOLUCOES LTDA;1;2763.0;2763.0
133;14.595.725/0001-84;14.595.725/0001-84 - NOVASUL COMERCIO DE PRODUTOS HOSPITALARES LTDA;10;18228.36;1822.836
134;14.905.502/0001-76;14.905.502/0001-76 - EXCLUSIVA DISTRIBUIDORA DE MEDICAMENTOS LTDA;23;20238.760000000002;879.9460869565219
135;14f9bce464c27d46493075a9043e84177e11212c5cc17d368cef873736c9bdc6;***.933.736-** - MARIA LAURA RIBEIRO MARTINS FURTADO;1;33.24;33.24
136;15.241.779/0001-04;15.241.779/0001-04 - HERMES AMIR DE CAMPOS & CIA LTDA;1;250.0;250.0
137;15.249.381/0001-14;15.249.381/0001-14 - WEEMAC MAQUINAS E EQUIPAMENTOS EIRELI;2;35865.0;17932.5
138;15.319.381/0001-43;15.319.381/0001-43 - DENTAL CARVALHO E CARVALHO LTDA;6;12245.0;2040.8333333333333
139;15.341.227/0001-78;15.341.227/0001-78 - PREMOLAGO PREMOLDADOS E SERRALHERIA EIRELI;44;95485.0;2170.1136363636365
140;15.398.703/0001-97;15.398.703/0001-97 - LAB COMPRAS LTDA;2;26849.96;13424.98
141;15.427.410/0001-90;15.427.410/0001-90 - ANIMALLE MUNDO PET LTDA;1;5806.89;5806.89
142;15.442.405/0001-57;15.442.405/0001-57 - LAERCIO FERREIRA DA COSTA CPF 56994460606;2;1300.0;650.0
143;16.549.105/0001-34;16.549.105/0001-34 - PURILIMP PRODUTOS DE LIMPEZA E HIGIENE LTDA;4;928.0;232.0
144;16.847.018/0001-63;16.847.018/0001-63 - THN NUTRICAO E SAUDE EIRELI;1;30.08;30.08
145;16.857.425/0001-51;16.857.425/0001-51 - STRATEGIA COMUNICACAO E MARKETING LTDA;1;24075.0;24075.0
146;16.971.374/0001-94;16.971.374/0001-94 - FERNANDO CORREA NETO 05910362666;1;5000.0;5000.0
147;17.121.657/0001-00;17.121.657/0001-00 - NILSON MOREIRA CARDOSO;20;280678.0;14033.9
148;17.206.616/0001-16;17.206.616/0001-16 - INDUSTRIA DE APARELHOS ELETRICOS IMC LTDA;2;450.0;225.0
149;17.217.332/0001-25;17.217.332/0001-25 - INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO MG;7;7382.540000000001;1054.6485714285716
150;17.232.708/0001-70;17.232.708/0001-70 - CLERIO VICENTE DE CASTRO;16;288915.06;18057.19125
151;17.243.650/0001-60;17.243.650/0001-60 - EMBRAC - EMPRESA BRASILEIRA DE ASSISTENCIA CULTURAL LTD;1;7606.0;7606.0
152;17.254.509/0001-63;17.254.509/0001-63 - CONSELHO REGIONAL DE ENGENHARIA E AGRONOMIA DE MINAS GERAIS;14;3018.52;215.60857142857142
153;17.309.790/0001-94;17.309.790/0001-94 - DER.DEP.DE ESTRADA DE ROD.DO EST.DE MINAS GERAIS;1;141.09;141.09
154;17.312.448/0009-09;17.312.448/0009-09 - TRACBEL SA;1;3916.08;3916.08
155;17.316.848/0001-27;17.316.848/0001-27 - DANIEL BRAGA DOS SANTOS 06534626624;1;90.0;90.0
156;17.614.952/0001-06;17.614.952/0001-06 - GILSON MACHADO DA COSTA 72628855615;5;1380.0;276.0
157;17.730.943/0002-53;17.730.943/0002-53 - PRIMA VIA COMERCIO DE AUTOMOVEIS LTDA;4;2170.0;542.5
158;17.737.428/0001-14;17.737.428/0001-14 - HOSPITRONICA - COMERCIO DE EQUIPAMENTOS MEDICO HOSPITALAR LT;1;4680.0;4680.0
159;17.831.595/0001-20;17.831.595/0001-20 - PETROLAGO LTDA;46;205230.06;4461.523043478261
160;17.835.935/0001-90;17.835.935/0001-90 - DISTRIBUIDORA DE PEÇAS CARVALHO LTDA;62;367942.65;5934.558870967742
161;18.052.707/0001-07;18.052.707/0001-07 - BRASIL PLAST EIRELI;1;350.0;350.0
162;18.170.803/0001-50;18.170.803/0001-50 - LIGA PATENSE DE DESPORTOS;1;4050.0;4050.0
163;18.206.591/0001-13;18.206.591/0001-13 - 18 206 591 ANDRE ALLAN MAGALHAES;2;2860.0;1430.0
164;18.269.125/0001-87;18.269.125/0001-87 - BIOHOSP PRODUTOS HOSPITALARES SA;23;67864.79;2950.6430434782606
165;18.299.027/0001-92;18.299.027/0001-92 - REVESTE MAIS TINTAS E REVESTIMENTOS ACRILICOS LTDA;31;50319.4;1623.2064516129033
166;18.602.011/0001-07;18.602.011/0001-07 - MUNICIPIO DE PATOS DE MINAS;1;133.98;133.98
167;18.715.615/0022-94;18.715.615/0022-94 - SECRETARIA DE ESTADO DE FAZENDA MG;11;99655.92;9059.629090909091
168;18.780.770/0001-60;18.780.770/0001-60 - SILESIA APARECIDA DE ANDRADE 99887843687;2;1785.0;892.5
169;18.950.240/0001-12;18.950.240/0001-12 - INTER SITE GUIA EMPRESARIAL EIRELI;1;1794.0;1794.0
170;18.962.982/0001-68;18.962.982/0001-68 - NOVA DENTAL COMERCIO E REPRESENTACAO DE PRODUTOS ODONTOLOGIC;2;28105.41;14052.705
171;19.061.289/0001-87;19.061.289/0001-87 - MARES SERVICOS E COMERCIO DE EQUIPAMENTOS LTDA;1;2787.28;2787.28
172;19.198.118/0001-02;19.198.118/0001-02 - EMATER/MG-EMP.DE ASSISTENCIA TÉCINICA DE MINAS GERAIS;2;71499.18;35749.59
173;19.277.764/0001-57;19.277.764/0001-57 - LOMBARDI LUBRIFICANTES LTDA;24;51578.0;2149.0833333333335
174;19.280.448/0001-34;19.280.448/0001-34 - LUZ FORTE ILUMINACAO E SERVICOS LTDA;1;164241.0;164241.0
175;19.346.623/0001-49;19.346.623/0001-49 - LUCAS GOMES DE AMORIM MUNDIM 05255217638;1;350.0;350.0
176;19.446.855/0001-79;19.446.855/0001-79 - EXPRESSO DE LUXO LTDA;2;1300.0;650.0
177;19.454.333/0001-19;19.454.333/0001-19 - MASTERINFOR COMERCIAL E SUPRIMENTOS DE INFORMATICA EIRELI;1;1967.05;1967.05
178;19.469.281/0001-54;19.469.281/0001-54 - RIBER POCOS ARTESIANOS LTDA;1;900.0;900.0
179;19.621.639/0001-12;19.621.639/0001-12 - GUILHERME AUGUSTO COSTA DOS SANTOS 09403228628;11;6800.0;618.1818181818181
180;19.699.660/0001-30;19.699.660/0001-30 - SOL E AGUA PISCINAS E CONSTRUCAO EIRELI;2;1700.0;850.0
181;19.867.048/0001-20;19.867.048/0001-20 - KHRONUS SAUDE E EDUCACAO LTDA;2;47700.0;23850.0
182;19.977.585/0001-22;19.977.585/0001-22 - HORIZONTE COMERCIO E DISTRIBUIDORA LTDA;14;38738.0;2767.0
183;1dddd09ebf9d8377518de6dc9a7ab55d2f70044997d04ac25db28134a5a9bc87;***.465.776-** - APARECIDA CLARA DE MAGALHÃES;1;16.8;16.8
184;1ef621548769b42404cfd36fd5d15e053ca7ea955b3bfacdcc7716b098455008;***.232.908-** - PAULO HENRIQUE RODRIGUES MUNDIM;2;168.72;84.36
185;20.048.992/0001-34;20.048.992/0001-34 - DIEGO FERREIRA AMORIM 11730392601;1;877.9;877.9
186;20.153.045/0001-03;20.153.045/0001-03 - LIMA FERRAMENTAS LTDA;1;65.0;65.0
187;20.161.464/0001-97;20.161.464/0001-97 - ECO PLAST COMERCIO LTDA;8;13500.0;1687.5
188;20.310.249/0001-00;20.310.249/0001-00 - AUTOPATOS CAMINHOES E ONIBUS LTDA;2;2371.41;1185.705
189;20.351.700/0001-38;20.351.700/0001-38 - VRIO SOLUCOES SERVICOS DE MONTAGENS MOVEIS EIRELI;2;114890.0;57445.0
190;20.459.928/0001-46;20.459.928/0001-46 - TRATORPATOS LTDA;24;151072.18;6294.674166666667
191;20.495.149/0019-25;20.495.149/0019-25 - PRODOESTE VEICULOS E SERVICOS LTDA;11;9775.380000000001;888.6709090909092
192;20.513.859/0001-01;20.513.859/0001-01 - ASSOCIACAO MINEIRA DE MUNICIPIOS - AMM;1;11880.0;11880.0
193;20.634.427/0001-59;20.634.427/0001-59 - 20.634.427 HELEN CASSIA MATOS DORNELES;1;550.0;550.0
194;20.664.118/0001-21;20.664.118/0001-21 - AUTO SOCORRO LIMA LTDA - ME;1;2809.2;2809.2
195;20.754.964/0001-32;20.754.964/0001-32 - COLEGIO REGISTRAL IMOBILIARIO DE MINAS GERAIS   CORI MG;1;5943.76;5943.76
196;20.782.813/0001-98;20.782.813/0001-98 - CONSORCIO PUBLICO INTERMUNICIPAL DE DESENVOLVIMENTO SUSTENTA;3;18648.0;6216.0
197;20.893.199/0001-31;20.893.199/0001-31 - CAROLINE BRAGA TEIXEIRA 05142527666;1;55000.0;55000.0
198;20.993.629/0001-97;20.993.629/0001-97 - ALLPRA ENGENHARIA E CONSTRUCOES EIRELI;24;287651.37;11985.47375
199;21.055.961/0001-73;21.055.961/0001-73 - CONCRETTA PLANEJAMENTO E EXECUCAO DE OBRAS CIVIS LTDA;1;62156.75;62156.75
200;21.154.554/0001-13;21.154.554/0001-13 - TRIBUNAL DA JUSTICA DO ESTADO DE MINAS GERAIS;10;18312.2;1831.22
201;21.189.554/0001-59;21.189.554/0001-59 - TS FARMA DISTRIBUIDORA LTDA;6;27632.35;4605.391666666666
202;21.227.039/0001-16;21.227.039/0001-16 - LIFE CENTER COMERCIO E DISTRIBUIDORA DE MEDICAMENTOS LTDA;6;7347.7;1224.6166666666666
203;21.240.916/0001-99;21.240.916/0001-99 - CONSELHO DE DESENV.COMUNITÁRIO DE MEIRIM;1;2500.0;2500.0
204;21.241.807/0001-96;21.241.807/0001-96 - AMAPAR- ASS. DOS MUN.DA MICR.DO ALTO PARANAIBA;1;77400.0;77400.0
205;21.242.045/0001-42;21.242.045/0001-42 - CONSELHO DE DESENV.COMUNITÁRIO DE MONJOLINHO DE MINAS;1;2500.0;2500.0
206;21.294.541/0001-40;21.294.541/0001-40 - 2 OFICIO DE REGISTRO DE IMOVEIS DE PATOS DE MINAS;4;18315.65;4578.9125
207;21.294.657/0001-89;21.294.657/0001-89 - LAGOA FORMOSA CARTORIO REGISTRO CIVIL E NOTAS;1;11374.66;11374.66
208;21.361.089/0001-91;21.361.089/0001-91 - MARIA APARECIDA FROIS SANTANA 80461336634;1;5000.0;5000.0
209;21.387.147/0001-56;21.387.147/0001-56 - MOTOAGRA LTDA;2;1033.8;516.9
210;21.612.003/0029-57;21.612.003/0029-57 - V & G CERTIFICACAO DIGITAL LTDA;2;720.0;360.0
211;21.648.903/0001-53;21.648.903/0001-53 - MARCIEUDER MARCILIO FERNANDES;18;12870.0;715.0
