;desDocumentoFornecedor;desAgrupamento;numberOfTransactions;committedValue;averageReceived
33;19.454.333/0001-19;19.454.333/0001-19 - MASTERINFOR COMERCIAL E SUPRIMENTOS DE INFORMATICA EIRELI;1;1967.05;1967.05
34;19.977.585/0001-22;19.977.585/0001-22 - HORIZONTE COMERCIO E DISTRIBUIDORA LTDA;1;8058.0;8058.0
35;20.048.992/0001-34;20.048.992/0001-34 - DIEGO FERREIRA AMORIM 11730392601;1;877.9;877.9
36;20.161.464/0001-97;20.161.464/0001-97 - ECO PLAST COMERCIO LTDA;8;13500.0;1687.5
37;20.351.700/0001-38;20.351.700/0001-38 - VRIO SOLUCOES SERVICOS DE MONTAGENS MOVEIS EIRELI;2;114890.0;57445.0
38;20.893.199/0001-31;20.893.199/0001-31 - CAROLINE BRAGA TEIXEIRA 05142527666;1;55000.0;55000.0
39;21dae3b3b55f04a8dde765e5f4e5061a2287b38d4031c451d348042610e05a65;***.774.416-** - KARLA CRISTINA DE SOUSA;3;13131.72;4377.24
40;22.327.120/0001-30;22.327.120/0001-30 - SAGATI COMERCIO DE EQUIPAMENTOS DE SEGURANCA EIRELI;1;318.1;318.1
41;22.646.044/0001-26;22.646.044/0001-26 - VIEIRA E ROCHA COMERCIO ATACADISTA DE PRODUTOS QUIMICOS LTDA;1;1929.66;1929.66
42;23.407.794/0001-08;23.407.794/0001-08 - ISRAEL E ISRAEL LTDA;12;8128.5;677.375
43;23.950.207/0001-22;23.950.207/0001-22 - PROLAGOS PRODUTOS PARA SAUDE EIRELI;1;93.0;93.0
44;24.788.729/0001-32;24.788.729/0001-32 - MHEDICA SERVICOS ESPECIALIZADOS EM MANUTENCAO DE EQUIPAMENTO;1;2670.0;2670.0
45;25.040.889/0001-61;25.040.889/0001-61 - RIBEIRO APOIO ADMINISTRATIVO E COMERCIO EIRELI;3;126750.0;42250.0
46;25.897.729/0001-33;25.897.729/0001-33 - BELCLIPS DISTRIBUIDORA LTDA;1;13612.0;13612.0
47;26.395.502/0001-52;26.395.502/0001-52 - DENTAL UNIVERSO LTDA;2;16101.12;8050.56
48;26.525.513/0001-00;26.525.513/0001-00 - TURVOMED DISTRIBUIDORA E SERVICOS EIRELI;2;4501.49;2250.745
49;27.409.741/0001-87;27.409.741/0001-87 - KAMILA MARQUES FARIA 08953897629 LIMITADA;3;79023.5;26341.166666666668
50;27.701.484/0001-52;27.701.484/0001-52 - LUDMYLLA MATIAS DI IORIO;2;1824.95;912.475
51;27.855.598/0001-57;27.855.598/0001-57 - OWL TOYS BRINQUEDOS, PARQUES E PRESENTES EIRELI;1;96500.0;96500.0
52;28.591.670/0001-49;28.591.670/0001-49 - VETSUL COMERCIO DE MEDICAMENTOS EIRELI;1;661.98;661.98
53;28.697.703/0001-30;28.697.703/0001-30 - LISIANE DE MELO QUEIROZ;1;11930.0;11930.0
54;28.915.430/0001-52;28.915.430/0001-52 - HIGOR SILVA CANEDO;13;19720.6;1516.9692307692308
55;29.500.349/0001-74;29.500.349/0001-74 - LSF COMERCIO E SERVICOS DE IMPRESSAO EIRELI;1;2892.5;2892.5
56;31.486.195/0001-55;31.486.195/0001-55 - ALIANCA COMERCIO E DISTRIBUICAO LTDA;1;9141.16;9141.16
57;32de3150c46e3084ce4190ff544da03addab4a872ecd06aba3f8db59ab611c90;***.861.896-** - ROBSON LUIS DE SOUSA ROSA;2;13272.0;6636.0
58;33.117.338/0001-87;33.117.338/0001-87 - JAINE ROSA BRANQUINHO 08567805619;5;264377.5;52875.5
59;34.061.215/0001-34;34.061.215/0001-34 - ANA CAROLINA DE PAIVA PAVAO 37532204855;3;27375.75;9125.25
60;34.250.070/0001-10;34.250.070/0001-10 - QUASAR DESENVOLVIMENTO DE SISTEMAS INTELIGENTES DE GESTAO LT;1;4000.0;4000.0
61;34.479.102/0001-53;34.479.102/0001-53 - NK MATERIAIS HOSPITALARES LTDA;2;7808.48;3904.24
62;34.733.705/0001-30;34.733.705/0001-30 - POR SOL ENERGIA SOLAR COMERCIO DE MAQUINAS EQUIPAMENTOS E LO;1;4466.0;4466.0
63;36.327.075/0001-29;36.327.075/0001-29 - FORTCLEAN COMERCIO DE EQUIPAMENTOS EIRELI;1;24000.0;24000.0
64;36.490.699/0001-62;36.490.699/0001-62 - FLOWMAC EQUIPAMENTOS E SERVICOS LTDA;3;17000.0;5666.666666666667
65;37.052.351/0001-56;37.052.351/0001-56 - RM CULTURAL LTDA;1;7200.0;7200.0
66;37.240.147/0001-69;37.240.147/0001-69 - MMR COMERCIO E SERVICOS LTDA;1;1158.59;1158.59
67;38.085.093/0001-77;38.085.093/0001-77 - ERICA MARIA GERALDO FURLAN;8;9755.92;1219.49
68;38.343.404/0001-50;38.343.404/0001-50 - FUTURA DISTRIBUIDORA E SERVICOS LTDA;1;75.0;75.0
69;39.518.890/0001-63;39.518.890/0001-63 - ZOOM COMERCIAL EIRELI;4;293.0;73.25
70;40.658.810/0001-54;40.658.810/0001-54 - CONSTRUTORA AZUL 30 LTDA;2;381612.92000000004;190806.46000000002
71;40.695.811/0001-79;40.695.811/0001-79 - LOTTUS COMERCIO LTDA;1;155.0;155.0
72;41.687.100/0001-15;41.687.100/0001-15 - MR LICITACOES - LTDA;4;7040.2;1760.05
73;41.738.568/0001-91;41.738.568/0001-91 - ALLCOPY LTDA;5;193540.0;38708.0
74;41.852.525/0001-32;41.852.525/0001-32 - PINTANDO E BORDANDO COMERCIO LTDA;1;10659.9;10659.9
75;59249e11f500048e6c8787771c8aaaccee51acd1deabc44f6b9c9c3945fc0a23;***.037.036-** - DOUGLAS MAGALHAES DE LIMA;2;16012.16;8006.08
76;60e9e66ac1b0a8cf096af8679f57a13f3deb18b4c4daf29fe434a2505be0db40;***.651.306-** - JOSE ARRUDA DE MAGALHAES;2;16281.919999999998;8140.959999999999
77;64c1bceef83419fc9fc6b658679d2476056c880aaf887fc2feaaf510aa35f98d;***.390.296-** - ANTONIO CARLOS GOMES;2;17248.0;8624.0
78;68209dcc1d90a299e327fff86035200a4409bddbc7e3484336cd340eed9de695;***.017.556-** - JOSE PACHECO DE FREITAS;3;10624.32;3541.44
79;6c22ea5c861c3da1be8b07164865dc2c30543015b6c72da9c7de63e23e261cdc;***.113.666-** - PAULO JOAO CAETANO AMORIM;2;15027.2;7513.6
80;72.923.618/0001-34;72.923.618/0001-34 - OTIMA EDITORA EIRELI;2;400325.0;200162.5
81;7c3e72babae9e03f691e6776301f4387adb3da8a296364499e7f048940542ae4;***.202.506-** - MOACIR ROSA DE OLIVEIRA;3;11407.2;3802.4
82;7e724b265b3d07fe8750b2d3078d410b43fdd1393e7450c53f453f9b4b866cfa;***.639.786-** - CLENDER LICIO DE OLIVEIRA;2;7999.68;3999.84
83;86.672.029/0001-35;86.672.029/0001-35 - WESI COMERCIAL LTDA;1;8866.5;8866.5
84;87039a102a773be2ea285714040546742f73f5c0b76054cd21ee223b0442df12;***.974.206-** - GERALDO JOSE MACHADO;2;8939.52;4469.76
85;9b2694f882bea8a3814fa98cf8a24f7b522805e55e33f768575b1956f56e991f;***.108.256-** - JOSE MARTINS DE PAULA;3;12069.0;4023.0
86;9b8b99329b68f757922a4807b87ef493a1ebe0ff9a605b607dd8ba1ff64ded3f;***.653.076-** - DERIK WORK MARTINS;2;7776.0;3888.0
87;a78ebd4d71eab1121e3d4a0f670193054628dc907aaeb5add38f374e7209c621;***.628.486-** - VITOR DOS REIS AMORIM;2;9926.4;4963.2
88;bb5dc8365331c77d7d537ddb78445225f7e86543037cf001267e8774c7113efe;***.630.936-** - ANTONIO DE LIMA FERREIRA;2;11090.560000000001;5545.280000000001
89;d0ea0e92a67e2fa38bdb8e557a4cb05fca8c309c987617959a0d1a4debbd1421;***.280.576-** - SEBASTIAO DE LIMA FERREIRA;3;10858.880000000001;3619.626666666667
